gesture,maximum_e1,standard_deviation_e1,root_mean_square_e1,zero_crossings_e1,wave_form_length_e1,willison_amplitude_e1,criterios_cumplidos,gb_score_esperado,gb_score_asignado,validacion
index_finger,0.1338554107580201,0.1031249083955914,0.0936122239445976,0.5925925925925926,0.0926127622625126,0.1538461538461538,5,3,3,✔️
index_finger,0.1181124582993176,0.1251527838023973,0.1152772465256108,0.5925925925925926,0.1117835266580465,0.1538461538461538,5,3,3,✔️
index_finger,0.2283433616545218,0.1270367468306109,0.1171461357276588,0.537037037037037,0.1129632950459166,0.3076923076923077,4,2,2,✔️
index_finger,0.1811044255636521,0.1398226637458652,0.1294566464679,0.6666666666666666,0.1238756807263598,0.2307692307692307,5,3,3,✔️
index_finger,0.2126004091958193,0.1532574280676896,0.1429113066119085,0.5462962962962963,0.1305125857691618,0.1538461538461538,5,3,3,✔️
index_finger,0.1181124582993176,0.1112173859486001,0.1011716626738872,0.537037037037037,0.0934961728313497,0.1538461538461538,5,3,3,✔️
index_finger,0.1259839345286689,0.1072189049761326,0.0967057891946664,0.5648148148148148,0.1027870848395043,0.1538461538461538,5,3,3,✔️
index_finger,0.5039357381146756,0.2440236048710325,0.2338862829572068,0.4907407407407407,0.1327248874500958,0.2307692307692307,4,2,2,✔️
index_finger,0.2755923764601538,0.2052837916929746,0.1951798092860641,0.6018518518518519,0.1538115957075307,0.1538461538461538,5,3,3,✔️
index_finger,0.2362249165986353,0.103233598570296,0.0937195928036022,0.537037037037037,0.0911366360556095,0.2307692307692307,5,3,3,✔️
index_finger,0.1496084419314849,0.1319706220338698,0.1217294438964158,0.537037037037037,0.0979207761932177,0.3076923076923077,4,2,2,✔️
index_finger,0.2047289329664681,0.154192822298481,0.1439078238345445,0.6574074074074073,0.1423102696478627,0.2307692307692307,5,3,3,✔️
index_finger,0.078739959080418,0.056997456979276,0.048483750394245,0.3796296296296296,0.0460109671269336,0.1538461538461538,5,3,3,✔️
index_finger,0.1259839345286689,0.1270433341139264,0.1170387668686543,0.4166666666666666,0.0896623974781271,0.2307692307692307,5,3,3,✔️
index_finger,0.2204718854251706,0.1655690605842327,0.1555271475449439,0.5462962962962963,0.1179768387870093,0.3076923076923077,4,2,2,✔️
index_finger,0.1574799181608361,0.1337030775458285,0.1234205034257376,0.5,0.1085386916840485,0.1538461538461538,5,3,3,✔️
index_finger,0.0866144589241979,0.1033818124448932,0.0935585395150953,0.5925925925925926,0.10809698639963,0.0769230769230769,5,3,3,✔️
index_finger,0.1338554107580201,0.1159108253108456,0.1057381944584247,0.6666666666666666,0.125202684209036,0.2307692307692307,5,3,3,✔️
index_finger,0.1102409820699664,0.116487212600946,0.1062716834766036,0.5833333333333333,0.1182713089766217,0.2307692307692307,5,3,3,✔️
index_finger,0.1181124582993176,0.1084836633726956,0.0981116501922573,0.6851851851851851,0.1095712249771125,0.2307692307692307,5,3,3,✔️
index_finger,0.2755923764601538,0.1574469402563046,0.1470752051751789,0.6851851851851851,0.1586797919832378,0.3846153846153846,4,2,2,✔️
index_finger,0.1023594271258529,0.1092346136706549,0.0997926438910474,0.5833333333333333,0.1145847687182052,0.2307692307692307,5,3,3,✔️
index_finger,0.2440963928279865,0.1719587254002021,0.1612311181795609,0.5925925925925926,0.1583834341642048,0.1538461538461538,5,3,3,✔️
index_finger,0.1102409820699664,0.1221786253854796,0.1117072319637093,0.6944444444444444,0.1337555331137391,0.0769230769230769,5,3,3,✔️
index_finger,0.1023594271258529,0.1465878037108143,0.1355766714311597,0.7685185185185185,0.1636933357243306,0.1538461538461538,5,3,3,✔️
index_finger,0.1968473780223546,0.1350732324754385,0.1246518900274461,0.6759259259259259,0.1381801364756071,0.3846153846153846,4,2,2,✔️
index_finger,0.1574799181608361,0.1390256024646979,0.1300941490682396,0.611111111111111,0.130659820863968,0.0769230769230769,5,3,3,✔️
index_finger,0.1338554107580201,0.1102029443180235,0.0992356679349613,0.5925925925925926,0.1088331618736609,0.0769230769230769,5,3,3,✔️
index_finger,0.1338554107580201,0.1337129584708017,0.1233634637193914,0.6666666666666666,0.1313959963379989,0.0769230769230769,5,3,3,✔️
index_finger,0.0944879508965016,0.1413245643417838,0.1309866527087149,0.6759259259259259,0.1479127537681802,0.3076923076923077,4,2,2,✔️
index_finger,0.1496084419314849,0.112762103886069,0.1021681798965232,0.7129629629629629,0.1197474351835247,0.0769230769230769,5,3,3,✔️
index_finger,0.1259839345286689,0.1350040660006264,0.1248498513612358,0.7037037037037037,0.1399507328721225,0.0769230769230769,5,3,3,✔️
index_finger,0.3858232798153579,0.1767674422204678,0.1669116018762708,0.6481481481481481,0.1536643606127245,0.2307692307692307,4,2,2,✔️
index_finger,0.3858232798153579,0.1865660261521735,0.1766486152772465,0.7407407407407407,0.1715005710078997,0.2307692307692307,4,2,2,✔️
index_finger,0.1338554107580201,0.173236658363396,0.1632308631785208,0.7314814814814814,0.1710664162411635,0.4615384615384615,4,2,2,✔️
index_finger,0.330712867495137,0.2253288948218354,0.2155866030506177,0.7777777777777777,0.2172189555746416,0.3076923076923077,3,2,2,✔️
index_finger,0.1496084419314849,0.1477339910076995,0.1381065501714546,0.7592592592592592,0.1669381706983285,0.3076923076923077,4,2,2,✔️
index_finger,0.1102409820699664,0.1311340370528099,0.1213234553983049,0.7592592592592592,0.1452587468028276,0.2307692307692307,5,3,3,✔️
index_finger,0.1653513943901873,0.2063114078901821,0.1961696159550124,0.6666666666666666,0.2017403943257859,0.1538461538461538,5,3,3,✔️
index_finger,0.1417369657021336,0.1309034821367698,0.1212798367993343,0.6851851851851851,0.1390654346738648,0.1538461538461538,5,3,3,✔️
index_finger,0.1574799181608361,0.1454712591888485,0.1346506150222454,0.7407407407407407,0.1493888799750833,0.3076923076923077,4,2,2,✔️
index_finger,0.1102409820699664,0.1261474635830276,0.1154919842436199,0.7314814814814814,0.1375911960963823,0.1538461538461538,5,3,3,✔️
index_finger,0.1181124582993176,0.1362721180388472,0.1266080164274354,0.6388888888888888,0.1386237293894462,0.2307692307692307,5,3,3,✔️
index_finger,0.1574799181608361,0.1865956689270929,0.1766284836161831,0.7314814814814814,0.1926042679301199,0.8461538461538463,4,2,2,✔️
index_finger,0.1496084419314849,0.1423159504807564,0.1322046182030479,0.7592592592592592,0.1541079535265636,0.2307692307692307,5,3,3,✔️
index_finger,0.2755923764601538,0.1597788385499677,0.1492393587394895,0.6574074074074073,0.1443734486045699,0.2307692307692307,5,3,3,✔️
index_finger,0.1102409820699664,0.1376521538934303,0.1274233487005013,0.7407407407407407,0.1548441290005946,0.0769230769230769,5,3,3,✔️
index_finger,0.1889759017930033,0.1700714687303308,0.1600903240526375,0.7314814814814814,0.1644295111983615,0.3076923076923077,4,2,2,✔️
index_finger,0.1338554107580201,0.177844463042541,0.1672941034364745,0.7592592592592592,0.1878851943786396,0.1538461538461538,5,3,3,✔️
index_finger,0.1968473780223546,0.1585865402698744,0.1479609982619665,0.6296296296296295,0.161039328758978,0.3076923076923077,4,2,2,✔️
index_finger,0.1811044255636521,0.1775480352933465,0.1668780491078318,0.6666666666666666,0.1759365001462912,0.4615384615384615,4,2,2,✔️
index_finger,0.1023594271258529,0.1487418453549607,0.1387105000033552,0.6759259259259259,0.1462912800958915,0.3076923076923077,4,2,2,✔️
index_finger,0.2992168838629698,0.2069602552967522,0.1966427099900012,0.75,0.2110275310750993,0.3846153846153846,4,2,2,✔️
index_finger,0.1811044255636521,0.2003169800731386,0.1907676202363457,0.6944444444444444,0.2013062395590497,0.4615384615384615,4,2,2,✔️
index_finger,0.1811044255636521,0.1574271784063583,0.1469107966098282,0.7222222222222222,0.1555821921040461,0.3076923076923077,4,2,2,✔️
index_finger,0.1574799181608361,0.136901203595471,0.1267053194559083,0.6574074074074073,0.1287419893726463,0.1538461538461538,5,3,3,✔️
index_finger,0.1811044255636521,0.1793924746216676,0.1695723364134774,0.6388888888888888,0.1580889639745925,0.5384615384615385,4,2,2,✔️
index_finger,0.1653513943901873,0.1684477033930767,0.1587079499929539,0.5925925925925926,0.165167574301813,0.3076923076923077,4,2,2,✔️
index_finger,0.1496084419314849,0.1433007493364135,0.1328958052328897,0.6481481481481481,0.1446698064236029,0.1538461538461538,5,3,3,✔️
index_finger,0.1811044255636521,0.1488999401545311,0.13899905381193,0.7222222222222222,0.1558766622936585,0.2307692307692307,5,3,3,✔️
index_finger,0.0944879508965016,0.1185193895037569,0.108284849582939,0.7592592592592592,0.1315451190622257,0.1538461538461538,5,3,3,✔️
index_finger,0.1338554107580201,0.1490020430459203,0.1383313537199954,0.7407407407407407,0.1486508168716317,0.4615384615384615,4,2,2,✔️
index_finger,0.2992168838629698,0.1759703809393005,0.165780873579879,0.7592592592592592,0.1573509008711409,0.3076923076923077,4,2,2,✔️
index_finger,0.1102409820699664,0.1052262517732143,0.0967393419631053,0.6018518518518519,0.1042613234169867,0.0769230769230769,5,3,3,✔️
index_finger,0.1102409820699664,0.1093268356370709,0.0992188915507418,0.5740740740740741,0.1089803969684671,0.2307692307692307,5,3,3,✔️
index_finger,0.1338554107580201,0.1571768616403719,0.1477496158208013,0.7314814814814814,0.1687068794654233,0.3076923076923077,4,2,2,✔️
index_finger,0.1889759017930033,0.1549338916714671,0.1447701299834249,0.6851851851851851,0.1555821921040461,0.3076923076923077,4,2,2,✔️
index_finger,0.1653513943901873,0.1571044015239021,0.1470617840678034,0.537037037037037,0.1536643606127245,0.4615384615384615,4,2,2,✔️
index_finger,0.1338554107580201,0.1710299184527262,0.1610801307215858,0.6296296296296295,0.1399507328721225,0.3076923076923077,4,2,2,✔️
index_finger,0.2204718854251706,0.1359295793064447,0.1259436716123447,0.6296296296296295,0.1219578492350381,0.2307692307692307,5,3,3,✔️
index_finger,0.1023594271258529,0.1038989141851547,0.0938605144310457,0.6296296296296295,0.1156173020112691,0.0,5,3,3,✔️
index_finger,0.283463852689505,0.2017563014775606,0.1916534133231333,0.7037037037037037,0.1977574962483365,0.4615384615384615,4,2,2,✔️
index_finger,0.1496084419314849,0.1211773583215339,0.1118146008227138,0.611111111111111,0.1108982284597887,0.4615384615384615,4,2,2,✔️
index_finger,0.1417369657021336,0.1708520618032095,0.1601943376347982,0.6666666666666666,0.1611865638537842,0.3076923076923077,4,2,2,✔️
index_finger,0.1417369657021336,0.1410314302342471,0.130174675712493,0.75,0.1514520589317905,0.5384615384615385,4,2,2,✔️
index_finger,0.1889759017930033,0.1754565728406968,0.1652910031606707,0.6574074074074073,0.170328353137712,0.3846153846153846,4,2,2,✔️
index_finger,0.1732329493343009,0.1790433486059497,0.1691361504237714,0.8240740740740741,0.178881202042415,0.2307692307692307,5,3,3,✔️
index_finger,0.2440963928279865,0.2274236509161429,0.2174085183768512,0.7685185185185185,0.2325653827640557,0.5384615384615385,4,2,2,✔️
index_finger,0.1653513943901873,0.1797416006373855,0.1696696394419503,0.6481481481481481,0.168412409275811,0.4615384615384615,4,2,2,✔️
index_finger,0.2283433616545218,0.1666032640647556,0.1554432656238466,0.6481481481481481,0.1706247109567449,0.3846153846153846,4,2,2,✔️
index_finger,0.1417369657021336,0.151314179489637,0.1418443285755507,0.6481481481481481,0.1454059818976338,0.4615384615384615,4,2,2,✔️
index_finger,0.4094477872181739,0.2069141443135441,0.1965722491762795,0.6388888888888888,0.1847894821288684,0.4615384615384615,3,2,2,✔️
index_finger,0.1653513943901873,0.1683917114848955,0.1585905153034176,0.7685185185185185,0.1744641491982294,0.2307692307692307,5,3,3,✔️
index_finger,0.2126004091958193,0.1714778537181756,0.1611640126426831,0.7962962962962963,0.1923022472228252,0.4615384615384615,4,2,2,✔️
index_finger,0.1181124582993176,0.1353564856580021,0.1252357081982834,0.6666666666666666,0.1398034977773163,0.2307692307692307,5,3,3,✔️
index_finger,0.1889759017930033,0.1895665337023529,0.1796348116683107,0.5462962962962963,0.1721046124224892,0.4615384615384615,4,2,2,✔️
index_finger,0.2440963928279865,0.1553818269369165,0.1456928311154953,0.6759259259259259,0.158827027078044,0.3076923076923077,4,2,2,✔️
index_finger,0.1023594271258529,0.1317268925511988,0.1223233278977848,0.6388888888888888,0.145849574811473,0.2307692307692307,5,3,3,✔️
index_finger,0.1574799181608361,0.1370988220949339,0.1267053194559083,0.6944444444444444,0.1498305852595018,0.3846153846153846,4,2,2,✔️
index_finger,0.1574799181608361,0.1422006730227363,0.1315201417268938,0.6759259259259259,0.1476182835785678,0.3076923076923077,4,2,2,✔️
index_finger,0.1653513943901873,0.1571669807153987,0.1470617840678034,0.6481481481481481,0.1545496588109822,0.4615384615384615,4,2,2,✔️
index_finger,0.3149598363216722,0.1800808457281303,0.1696931263798576,0.6851851851851851,0.1598595603711079,0.3846153846153846,3,2,2,✔️
index_finger,0.2047289329664681,0.1493873991198731,0.1389218824445205,0.7407407407407407,0.1575000235953677,0.3076923076923077,4,2,2,✔️
index_finger,0.1181124582993176,0.13730632151937,0.1270442024171414,0.7962962962962963,0.1490925221560503,0.0769230769230769,5,3,3,✔️
index_finger,0.1181124582993176,0.1465120499526868,0.1368919399539656,0.787037037037037,0.1468821081045369,0.3846153846153846,4,2,2,✔️
index_finger,0.1023594271258529,0.1458895516793784,0.1355766714311597,0.6944444444444444,0.1507158834577596,0.4615384615384615,4,2,2,✔️
index_finger,0.283463852689505,0.1917798608963382,0.181527187808266,0.6944444444444444,0.1799193982237407,0.3846153846153846,4,2,2,✔️
index_finger,0.1102409820699664,0.1369868382785716,0.1273528878867795,0.6574074074074073,0.1437845082253452,0.1538461538461538,5,3,3,✔️
index_finger,0.1338554107580201,0.120722835772769,0.1107744650011072,0.6296296296296295,0.1263824525969061,0.1538461538461538,5,3,3,✔️
index_finger,0.1811044255636521,0.1755685566570591,0.1658580449472886,0.5740740740740741,0.1623663322416543,0.3846153846153846,4,2,2,✔️
index_finger,0.1023594271258529,0.1350765261170962,0.1254202484246975,0.7037037037037037,0.1355261295102545,0.3076923076923077,4,2,2,✔️
index_finger,0.1259839345286689,0.1576017414142173,0.1484844214496138,0.7314814814814814,0.1510103536473719,0.2307692307692307,5,3,3,✔️
index_finger,0.1338554107580201,0.1138621801997462,0.1040639113133224,0.5462962962962963,0.1113399337442073,0.4615384615384615,4,2,2,✔️
index_finger,0.1574799181608361,0.1494269228197657,0.1396935961186157,0.7222222222222222,0.1570564306815286,0.3846153846153846,4,2,2,✔️
index_finger,0.1338554107580201,0.1162928877431407,0.1053020084687187,0.7037037037037037,0.1268260455107453,0.3076923076923077,4,2,2,✔️
index_finger,0.1653513943901873,0.1473321667254581,0.1378851018997577,0.6481481481481481,0.1415722065444112,0.4615384615384615,4,2,2,✔️
index_finger,0.1181124582993176,0.0640030327852384,0.0561908213046658,0.4259259259259259,0.0629694298415335,0.0769230769230769,5,3,3,✔️
index_finger,0.2677209002308025,0.1859797579371,0.1756990719304249,0.5185185185185185,0.1185676667956546,0.3076923076923077,4,2,2,✔️
index_finger,0.1417369657021336,0.0838999220395019,0.0742355001711191,0.5,0.0648872613328551,0.1538461538461538,5,3,3,✔️
index_finger,0.1811044255636521,0.1652133472851994,0.1550842510015501,0.4722222222222222,0.0870083905127745,0.2307692307692307,5,3,3,✔️
index_finger,0.0314959836321672,0.0419949192283788,0.0346231017521255,0.3981481481481481,0.0415863637650656,0.0,5,3,3,✔️
index_finger,0.1023594271258529,0.0688875033636315,0.0606332078459793,0.4259259259259259,0.0582503562900531,0.1538461538461538,5,3,3,✔️
index_finger,0.0472439754482508,0.0534106812140231,0.045584791201122,0.4351851851851852,0.0486649740922862,0.0,5,3,3,✔️
index_finger,0.259839345286689,0.1274945630210335,0.1177869936048423,0.4722222222222222,0.1017545515464404,0.2307692307692307,5,3,3,✔️
index_finger,0.0314959836321672,0.043384836007935,0.0379850891497057,0.3888888888888888,0.0432097250667748,0.0,5,3,3,✔️
